Afrika	アフリカ
Robert Lewandowski	ロベルト・レヴァンドフスキ
330 Adalberta	アーダルベルタ (小惑星)
33 Polyhymnia	ポリヒムニア (小惑星)
3309 Brorfelde	ブロルフェルド (小惑星)
Johnny Weissmüller	ジョニー・ワイズミュラー
3314 Beals	ビールズ (小惑星)
331 Etheridgea	エテリジア (小惑星)
Bitka o Moskvu	モスクワの戦い
3316 Herzberg	ヘルツベルク (小惑星)
Popieranie holokaustu	ホロコースト否認
3317 Paris	パリス (小惑星)
3318 Blixen	ブリクセン (小惑星)
Kristián IX.	クリスチャン9世 (デンマーク王)
332 Siri	ジーリ (小惑星)
Etén	エチレン
Leopold II. (Svätá rímska ríša)	レオポルト2世 (神聖ローマ皇帝)
333 Badenia	バーデニア (小惑星)
Sanssouci	サンスーシ宮殿
Bitka o Francúzsko	ナチス・ドイツのフランス侵攻
334 Chicago	シカゴ (小惑星)
Berlínska blokáda	ベルリン封鎖
Fernsehturm (Berlín)	ベルリンテレビ塔
335 Roberta	ロベルタ (小惑星)
3350 Scobee	スコビー (小惑星)
Vidkun Quisling	ヴィドクン・クヴィスリング
3352 McAuliffe	マコーリフ (小惑星)
Eurofighter Typhoon	ユーロファイター タイフーン
3355 Onizuka	オニヅカ (小惑星)
3356 Resnik	レズニック (小惑星)
António de Oliveira Salazar	アントニオ・サラザール
336 Lacadiera	ラカディエラ (小惑星)
Thomas Carlyle	トーマス・カーライル
George C. Marshall	ジョージ・マーシャル
Berlínsky kongres	ベルリン会議 (1878年)
337 Devosa	デボザ (小惑星)
McDonnell Douglas F-4 Phantom II	F-4 (戦闘機)
Montserrat Caballé	モンセラート・カバリェ
338 Budrosa	ビュドロザ (小惑星)
3380 Awaji	淡路 (小惑星)
339 Dorothea	ドロテア (小惑星)
3394 Banno	番野 (小惑星)
Panzerkampfwagen I	I号戦車
Jednotné Rusko	統一ロシア
Panzerkampfwagen III	III号戦車
34 Circe	キルケ (小惑星)
340 Eduarda	エドゥアルダ (小惑星)
Abdülaziz	アブデュルアズィズ
3400 Aotearoa	アオテアロア (小惑星)
Abd al-Azíz ibn Saúd	アブドゥルアズィーズ・イブン・サウード
Ӄ	Ӄ
György Lukács	ルカーチ・ジェルジ
341 California	カリフォルニア (小惑星)
Novgorodská krajina	ノヴゴロド公国
3421 Yangchenning	楊振寧 (小惑星)
342 Endymion	エンディミオン (小惑星)
Wartburg (hrad)	ヴァルトブルク城
Frederick Sanger	フレデリック・サンガー
3437 Kapitsa	カピッツァ (小惑星)
343 Ostara	オスタラ (小惑星)
344 Desiderata	デジデラタ (小惑星)
Olivier Messiaen	オリヴィエ・メシアン
Metropolis (film z roku 1927)	メトロポリス (1927年の映画)
345 Tercidina	テルシディナ (小惑星)
Claudio Abbado	クラウディオ・アバド
Severná vojna	大北方戦争
346 Hermentaria	エルマンタリア (小惑星)
3463 Kaokuen	高コン (小惑星)
Izraelsko-palestínsky konflikt	パレスチナ問題
Nemecký spolok	ドイツ連邦
Pomoc:Ako upravovať stránku	Help:ページの編集
347 Pariana	パリャーナ (小惑星)
Death Magnetic	デス・マグネティック
348 May	マイ (小惑星)
Ferdinand I. (Bulharsko)	フェルディナンド1世 (ブルガリア王)
349 Dembowska	デンボウスカ (小惑星)
Kriegsmarine	ドイツ海軍 (国防軍)
Henrich V. (Svätá rímska ríša)	ハインリヒ5世 (神聖ローマ皇帝)
35 Leukothea	レウコテア (小惑星)
350 Ornamenta	オルナメンタ (小惑星)
American Idiot	アメリカン・イディオット
351 Yrsa	イルザ (小惑星)
François Englert	フランソワ・アングレール
Fortuna Düsseldorf	フォルトゥナ・デュッセルドルフ
352 Gisela	ギーゼラ (小惑星)
Commerzbank Tower	コメルツ銀行タワー
353 Ruperto-Carola	ルーペルト・カローラ (小惑星)
Ivan VI. (Rusko)	イヴァン6世
354 Eleonora	エレオノーラ (小惑星)
Kenzó Tange	丹下健三
Cipi Livniová	ツィッピー・リヴニ
Piet Mondrian	ピエト・モンドリアン
3551 Verenia	ヴェレニア (小惑星3551番)
Eduard Kokojty	エドゥアルド・ココイトゥイ
355 Gabriella	ガブリエラ (小惑星)
Frederik Willem de Klerk	フレデリック・ウィレム・デクラーク
Sarah Brightmanová	サラ・ブライトマン
3552 Don Quixote	ドン・キホーテ (小惑星)
Hetepsechemuej	ヘテプセケメイ
3553 Mera	メラ (小惑星)
3554 Amun	アムン (小惑星)
Den	デン
Wadži	ジェト
Eupen	オイペン
356 Liguria	リグリア (小惑星)
Zemetrasenie v Čile 27. februára 2010	チリ地震 (2010年)
Friedensreich Hundertwasser	フリーデンスライヒ・フンデルトヴァッサー
3568 ASCII	アスキー (小惑星)
Frankfurtská škola	フランクフルト学派
Letisko Pleiku	プレイク空港
357 Ninina	ニニナ (小惑星)
Mark van Bommel	マルク・ファン・ボメル
Alessandra Ambrosiová	アレッサンドラ・アンブロジオ
Blokáda Leningradu	レニングラード包囲戦
358 Apollonia	アポロニア (小惑星)
Adriana Limová	アドリアナ・リマ
Majstrovstvá Európy vo futbale 1988	UEFA欧州選手権1988
Amos Oz	アモス・オズ
Sturmgewehr 44	StG44 (突撃銃)
Confessions on a Dance Floor	コンフェッションズ・オン・ア・ダンスフロア
Prezumpcia viny	タイムリミット (映画)
Pojem	概念
360 Carlova	カルロバ (小惑星)
People for the Ethical Treatment of Animals	動物の倫理的扱いを求める人々の会
RheinEnergieStadion	ラインエネルギーシュタディオン
Nosferatu, Eine Symphonie des Grauens	吸血鬼ノスフェラトゥ
3606 Pohjola	ポホヨラ (小惑星)
Budova Ríšskeho snemu (Berlín)	国会議事堂 (ドイツ)
Benedikt I.	ベネディクトゥス1世 (ローマ教皇)
361 Bononia	ボノニア (小惑星)
Pelagius II.	ペラギウス2世 (ローマ教皇)
Jöns Jakob Berzelius	イェンス・ベルセリウス
362 Havnia	ハブニア (小惑星)
Jeorjos Papandreu (mladší)	ゲオルギオス・アンドレアス・パパンドレウ
3626 Ohsaki	大崎 (小惑星)
Tverja	ティベリア
363 Padua	パドゥア (小惑星)
364 Isara	イサラ (小惑星)
Eduard Ševardnadze	エドゥアルド・シェワルナゼ
Irena Sendlerowa	イレーナ・センドラー
James George Frazer	ジェームズ・フレイザー
Moresnet	モレネ
Tichá pošta	伝言ゲーム
Kilt	キルト (衣装)
Panzerkampfwagen VI Tiger II	ティーガーII
365 Corduba	コルドゥバ (小惑星)
Méloská Venuša	ミロのヴィーナス
Ján Nepomuk Hummel	ヨハン・ネポムク・フンメル
Lidl	リドル
366 Vincentina	ヴィンチェンティーナ (小惑星)
Panzerkampfwagen V Panther	V号戦車パンター
3663 Tisserand	チスラン (小惑星)
Cukrová repa	テンサイ
3664 Anneres	アンネレス (小惑星)
Leopard 2	レオパルト2
367 Amicitia	アミキティア (小惑星)
3671 Dionysus	ディオニスス (小惑星)
Josephine Bakerová	ジョセフィン・ベーカー
Richard Burton	リチャード・バートン
Mikis Theodorakis	ミキス・テオドラキス
Hašiš	ハシシ
Ardeny (pohorie)	アルデンヌ
368 Haidea	ハイデア (小惑星)
Európske južné observatórium	ヨーロッパ南天天文台
Porúrie	ルール地方
Dauphiné	ドーフィネ
369 Aëria	アエリア (小惑星)
Rozvodie	分水界
370 Modestia	モデスティア (小惑星)
Vyhladzovací tábor Treblinka	トレブリンカ強制収容所
3708 1974 FV1	(3708) 1974 FV1
Geto	ゲットー
Laura Bushová	ローラ・ブッシュ
Bernard Montgomery	バーナード・モントゴメリー
Saint-Nazaire (Loire-Atlantique)	サン＝ナゼール (ロワール＝アトランティック県)
Zemetrasenie v S’-čchuane v roku 2008	四川大地震
372 Palma	パルマ (小惑星)
Lorem ipsum	Lorem ipsum
Mstislav Leopoľdovič Rostropovič	ムスティスラフ・ロストロポーヴィチ
Vostok (jazero)	ボストーク湖
373 Melusina	メルシナ (小惑星)
Bayer AG	バイエル (企業)
BP (ropný podnik)	BP (企業)
Dánsky prieliv	デンマーク海峡
374 Burgundia	ブルグンディア (小惑星)
Žezlo	王笏
Take That	テイク・ザット
3749 Balam	ベイラム (小惑星)
Bankrot	倒産
3752 Camillo	カミッロ (小惑星)
375 Ursula	ウルスラ (小惑星)
Popol	灰
Koncentračný tábor	強制収容所
Humboldt-Universität zu Berlin	フンボルト大学ベルリン
Zemiakové hranolčeky	フライドポテト
3753 Cruithne	クルースン
Alexandra Fiodorovna	アレクサンドラ・フョードロヴナ (ニコライ2世皇后)
376 Geometria	ジオメトリア (小惑星)
Žiť	生きる (映画)
3768 Monroe	モンロー (小惑星)
377 Campania	カンパニア (小惑星)
3771 Alexejtolstoj	アレクセイ・トルストイ (小惑星)
Konferencia vo Wannsee	ヴァンゼー会議
Geiserich	ガイセリック
Krkonošsko-jesenická subprovincie	ズデーテン山地
378 Holmia	ホルミア (小惑星)
Bombardovanie Drážďan	ドレスデン爆撃
Václav IV.	ヴェンツェル (神聖ローマ皇帝)
379 Huenna	フエンナ (小惑星)
Matej (Svätá rímska ríša)	マティアス (神聖ローマ皇帝)
Paul Éluard	ポール・エリュアール
Glee	Glee/グリー
38 Leda	レダ (小惑星)
380 Fiducia	フィドゥキア (小惑星)
3801 Thrasymedes	トラシュメーデース (小惑星)
3808 Tempel	テンペル (小惑星)
Nürburgring	ニュルブルクリンク
Gisele Bündchenová	ジゼル・ブンチェン
Čierny september (teroristická skupina)	黒い九月
Striptíz	ストリップティーズ
381 Myrrha	ミルラ (小惑星)
Strana kurdských pracujúcich	クルディスタン労働者党
Berlínski filharmonici	ベルリン・フィルハーモニー管弦楽団
Atol Bikini	ビキニ環礁
3825 Nurnberg	ニュルンベルク (小惑星)
382 Dodona	ドドナ (小惑星)
El Markovič Lisickij	エル・リシツキー
Opuch	浮腫
383 Janina	ジャニーナ (小惑星)
Porýnie	ラインラント
384 Burdigala	ブルディガラ (小惑星)
Potsdamer Platz	ポツダム広場
3851 Alhambra	アルハンブラ (小惑星)
Konrád II. (Svätá rímska ríša)	コンラート2世 (神聖ローマ皇帝)
385 Ilmatar	イルマタル (小惑星)
Pluto (boh)	プルートー
Flashmob	フラッシュモブ
386 Siegena	ジーゲナ (小惑星)
Georges Méliès	ジョルジュ・メリエス
Edvard Beneš	エドヴァルド・ベネシュ
Police Academy (kreslený seriál)	ポリスアカデミー (アニメ)
387 Aquitania	アクイタニア (小惑星)
3872 Akirafujii	藤井旭 (小惑星)
Stud	羞恥心
Ústredné veľmoci	中央同盟国
Pisoár	小便器
388 Charybdis	カリュブディス (小惑星)
Aram Iľjič Chačaturjan	アラム・ハチャトゥリアン
German Stepanovič Titov	ゲルマン・チトフ
Carl Gustaf Emil Mannerheim	カール・グスタフ・エミール・マンネルヘイム
Silvia Švédska	シルヴィア (スウェーデン王妃)
Nudizmus	ヌーディズム
389 Industria	インドゥストリア (小惑星)
Cyklón Nargis	サイクロン・ナルギス
Svetlana Jevgenievna Savická	スベトラーナ・サビツカヤ
3892 Dezso	デジェー (小惑星)
3896 Pordenone	ポルデノーネ (小惑星)
Dvojdobý motor	2ストローク機関
Isoroku Jamamoto	山本五十六
39 Laetitia	ラエティティア (小惑星)
390 Alma	アルマ (小惑星)
László Sólyom	ショーヨム・ラースロー
Jan Koller	ヤン・コレル
3901 Nanjingdaxue	南京大学 (小惑星)
3902 Yoritomo	頼朝 (小惑星)
Mercedes-Benz Arena	メルセデス・ベンツ・アレーナ
3908 Nyx	ニュクス (小惑星)
Eifel	アイフェル
391 Ingeborg	インゲボルク (小惑星)
Knižnica infraštruktúry informačných technológií	Information Technology Infrastructure Library
3915 Fukushima	福島 (小惑星)
3917 Franz Schubert	フランツ・シューベルト (小惑星)
Belo IV.	ベーラ4世
392 Wilhelmina	ウィルヘルミナ (小惑星)
Džer	ジェル (ファラオ)
Chaitén (sopka)	チャイテン山
393 Lampetia	ランペティア (小惑星)
Theodor Wiesengrund Adorno	テオドール・アドルノ
395 Delia	デリア (小惑星)
394 Arduina	アルデュイナ (小惑星)
Alfred Adler	アルフレッド・アドラー
Smithsonit	菱亜鉛鉱
Slintačka a krívačka	口蹄疫
Hockenheimring Baden-Württemberg	ホッケンハイムリンク
Zyklon B	ツィクロンB
396 Aeolia	アエオリア (小惑星)
Samizdat	サミズダート
397 Vienna	ヴィエンナ (小惑星)
398 Admete	アドメテ (小惑星)
Eugen Savojský	オイゲン・フォン・ザヴォイエン
399 Persephone	ペルセフォネ (小惑星)
Alva Myrdalová	アルバ・ライマル・ミュルダール
Janusz Korczak	ヤヌシュ・コルチャック
United Buddy Bears	ユナイテッドバディーベア
40 Harmonia	ハルモニア (小惑星)
Gunnar Karl Myrdal	グンナー・ミュルダール
4001 Ptolemaeus	プトレマイオス (小惑星)
400 Ducrosa	デュクローザ (小惑星)
Mníchov (film)	ミュンヘン (映画)
Karolína Kurková	カロリナ・クルコヴァ
Ľudovít II. (Východofranská ríša)	ルートヴィヒ2世 (東フランク王)
4005 Dyagilev	ディアギレフ (小惑星)
Rafael Trujillo	ラファエル・トルヒーヨ
Sponzor	スポンサー
Jozef I. (Svätá rímska ríša)	ヨーゼフ1世
Strom generála Shermana	シャーマン将軍の木
401 Ottilia	オッティリア (小惑星)
Venera-1	ベネラ1号
Leonard Bernstein	レナード・バーンスタイン
Nina Badrićová	ニナ・バドリッチ
4016 Sambre	サンブル (小惑星)
4017 Disneya	ディズニヤ (小惑星)
4018 Bratislava	ブラチスラヴァ (小惑星)
Robert Capa	ロバート・キャパ
3628 Boznemcova	ボジュ・ニェムツォヴァー (小惑星)
402 Chloë	クロエ (小惑星)
Armia Krajowa	国内軍 (ポーランド)
Blind Guardian	ブラインド・ガーディアン
Einsatzgruppen	アインザッツグルッペン
Mária Terézia Habsburská (1638 – 1683)	マリー・テレーズ・ドートリッシュ
4029 Bridges	ブリッジス (小惑星)
4030 Archenhold	アルヒェンホルト (小惑星)
403 Cyane	キアネ (小惑星)
Völkischer Beobachter	フェルキッシャー・ベオバハター
4037 Ikeya	池谷 (小惑星)
4039 Souseki	漱石 (小惑星)
404 Arsinoë	アルシノエ (小惑星)
405 Thia	ティア (小惑星)
4051 Hatanaka	畑中 (小惑星)
Grundig Stadion	フランケンシュタディオン
Stadium Arcadium	ステイディアム・アーケイディアム
406 Erna	エルナ (小惑星)
4062 Schiaparelli	スキアパレッリ (小惑星)
4065 Meinel	マイネル (小惑星)
4066 Haapavesi	ハーパヴェシ (小惑星)
407 Arachne	アラクネ (小惑星)
4072 Yayoi	弥生 (小惑星)
4073 Ruianzhongxue	瑞安中學 (小惑星)
4074 Sharkov	シャルコフ (小惑星)
4075 Sviridov	スヴィリードフ (小惑星)
4079 Britten	ブリテン (小惑星)
4080 Galinskij	ガリンスキー (小惑星)
408 Fama	ファーマ (小惑星)
4081 Tippett	ティペット (小惑星)
4087 Part	ペルト (小惑星)
409 Aspasia	アスパシア (小惑星)
4095 Ishizuchisan	石鎚山 (小惑星)
4096 Kushiro	釧路 (小惑星)
4097 Tsurugisan	剣山 (小惑星)
Národný park Sequoia	セコイア国立公園
Salzach	ザルツァハ川
410 Chloris	クロリス (小惑星)
4101 Ruikou	涙香 (小惑星)
4106 Nada	灘 (小惑星)
411 Xanthe	クサンテ (小惑星)
4112 Hrabal	フラバル (小惑星)
412 Elisabetha	エリザベータ (小惑星)
4122 Ferrari	フェラーリ (小惑星)
413 Edburga	エドブルガ (小惑星)
4130 Ramanujan	ラマヌジャン (小惑星)
4131 Stasik	スタシック (小惑星)
4132 Bartok	バルトーク (小惑星)
Henrich VII. (Svätá rímska ríša)	ハインリヒ7世 (神聖ローマ皇帝)
4133 Heureka	ヘウレカ (小惑星)
Roy Makaay	ロイ・マカーイ
Portugalské euromince	ポルトガルのユーロ硬貨
Holandské euromince	オランダのユーロ硬貨
Büllingen	ビューリンゲン
414 Liriope	リリオペ (小惑星)
Deutsches Institut für Normung	ドイツ工業規格
Sankt Vith	ザンクト・フィート
Protektorát Čechy a Morava	ベーメン・メーレン保護領
Frederik VIII. (Dánsko)	フレゼリク8世 (デンマーク王)
Gorgoroth	ゴルゴロス
Brad Renfro	ブラッド・レンフロ
Obetovanie Pána	聖燭祭
Majstrovstvá sveta v atletike 2009	2009年世界陸上競技選手権大会
4147 Lennon	レノン (小惑星)
4148 McCartney	マッカートニー (小惑星)
4149 Harrison	ハリスン (小惑星)
Karolína Bonapartová	カロリーヌ・ボナパルト
Alexanderplatz	アレクサンダー広場
415 Palatia	パラティア (小惑星)
4150 Starr	スター (小惑星)
Venera-7	ベネラ7号
Koncentračný tábor Buchenwald	ブーヘンヴァルト強制収容所
Heckler & Koch	ヘッケラー&コッホ
Girard Desargues	ジラール・デザルグ
Susan Sontagová	スーザン・ソンタグ
416 Vaticana	ヴァチカーナ (小惑星)
Kevin Keegan	ケビン・キーガン
Hans von Aachen	ハンス・フォン・アーヘン
